order,family,species_asw,rep_mode
Anura,Craugastoridae,Oreobates_crepitans,D
Anura,Craugastoridae,Oreobates_cruralis,D
Anura,Craugastoridae,Oreobates_discoidalis,D
Anura,Craugastoridae,Oreobates_gemcare,D
Anura,Craugastoridae,Oreobates_granulosus,D
Anura,Craugastoridae,Oreobates_heterodactylus,D
Anura,Craugastoridae,Oreobates_ibischi,D
Anura,Craugastoridae,Oreobates_lehri,D
Anura,Craugastoridae,Oreobates_lundbergi,D
Anura,Craugastoridae,Oreobates_machiguenga,D
Anura,Craugastoridae,Oreobates_madidi,D
Anura,Craugastoridae,Oreobates_pereger,D
Anura,Craugastoridae,Oreobates_quixensis,D
Anura,Craugastoridae,Oreobates_remotus,D
Anura,Craugastoridae,Oreobates_sanctaecrucis,D
Anura,Craugastoridae,Oreobates_sanderi,D
Anura,Craugastoridae,Oreobates_saxatilis,D
Anura,Craugastoridae,Oreobates_yanucu,D
Anura,Craugastoridae,Oreobates_zongoensis,D
Anura,Craugastoridae,Phrynopus_anancites,D
Anura,Craugastoridae,Phrynopus_auriculatus,D
Anura,Craugastoridae,Phrynopus_badius,D
Anura,Craugastoridae,Phrynopus_barthlenae,D
Anura,Craugastoridae,Phrynopus_bracki,D
Anura,Craugastoridae,Phrynopus_bufoides,D
Anura,Craugastoridae,Phrynopus_capitalis,D
Anura,Craugastoridae,Phrynopus_chaparroi,D
Anura,Craugastoridae,Phrynopus_daemon,D
Anura,Craugastoridae,Phrynopus_dagmarae,D
Anura,Craugastoridae,Phrynopus_dumicola,D
Anura,Craugastoridae,Phrynopus_heimorum,D
Anura,Craugastoridae,Phrynopus_horstpauli,D
Anura,Craugastoridae,Phrynopus_interstinctus,D
Anura,Craugastoridae,Phrynopus_inti,D
Anura,Craugastoridae,Phrynopus_juninensis,D
Anura,Craugastoridae,Phrynopus_kauneorum,D
Anura,Craugastoridae,Phrynopus_kotosh,D
Anura,Craugastoridae,Phrynopus_lapidoides,D
Anura,Craugastoridae,Phrynopus_lechriorhynchus,D
Anura,Craugastoridae,Phrynopus_mariellaleo,D
Anura,Craugastoridae,Phrynopus_miroslawae,D
Anura,Craugastoridae,Phrynopus_montium,D
Anura,Craugastoridae,Phrynopus_oblivius,D
Anura,Craugastoridae,Phrynopus_paucari,D
Anura,Craugastoridae,Phrynopus_personatus,D
Anura,Craugastoridae,Phrynopus_peruanus,D
Anura,Craugastoridae,Phrynopus_pesantesi,D
Anura,Craugastoridae,Phrynopus_tautzorum,D
Anura,Craugastoridae,Phrynopus_thompsoni,D
Anura,Craugastoridae,Phrynopus_tribulosus,D
Anura,Craugastoridae,Phrynopus_unchog,D
Anura,Craugastoridae,Phrynopus_valquii,D
Anura,Craugastoridae,Phrynopus_vestigiatus,D
Anura,Craugastoridae,Pristimantis_aaptus,D
Anura,Craugastoridae,Pristimantis_abakapa,D
Anura,Craugastoridae,Pristimantis_academicus,D
Anura,Craugastoridae,Pristimantis_acatallelus,D
Anura,Craugastoridae,Pristimantis_acerus,D
Anura,Craugastoridae,Pristimantis_achatinus,D
Anura,Craugastoridae,Pristimantis_actinolaimus,D
Anura,Craugastoridae,Pristimantis_actites,D
Anura,Craugastoridae,Pristimantis_acuminatus,D
Anura,Craugastoridae,Pristimantis_acutirostris,D
Anura,Craugastoridae,Pristimantis_adiastolus,D
Anura,Craugastoridae,Pristimantis_adnus,D
Anura,Craugastoridae,Pristimantis_aemulatus,D
Anura,Craugastoridae,Pristimantis_affinis,D
Anura,Craugastoridae,Pristimantis_alalocophus,D
Anura,Craugastoridae,Pristimantis_albericoi,D
Anura,Craugastoridae,Pristimantis_albertus,D
Anura,Craugastoridae,Pristimantis_albujai,D
Anura,Craugastoridae,Pristimantis_allpapuyu,D
Anura,Craugastoridae,Pristimantis_almendariz,D
Anura,Craugastoridae,Pristimantis_altae,D
Anura,Craugastoridae,Pristimantis_altamazonicus,D
Anura,Craugastoridae,Pristimantis_altamnis,D
Anura,Craugastoridae,Pristimantis_ameliae,D
Anura,Craugastoridae,Pristimantis_amydrotus,D
Anura,Craugastoridae,Pristimantis_andinogigas,D
Anura,Craugastoridae,Pristimantis_andinognomus,D
Anura,Craugastoridae,Pristimantis_anemerus,D
Anura,Craugastoridae,Pristimantis_angustilineatus,D
Anura,Craugastoridae,Pristimantis_aniptopalmatus,D
Anura,Craugastoridae,Pristimantis_anolirex,D
Anura,Craugastoridae,Pristimantis_anotis,D
Anura,Craugastoridae,Pristimantis_antisuyu,D
Anura,Craugastoridae,Pristimantis_apiculatus,D
Anura,Craugastoridae,Pristimantis_appendiculatus,D
Anura,Craugastoridae,Pristimantis_aquilonaris,D
Anura,Craugastoridae,Pristimantis_ardalonychus,D
Anura,Craugastoridae,Pristimantis_ardyae,D
Anura,Craugastoridae,Pristimantis_ashaninka,D
Anura,Craugastoridae,Pristimantis_atrabracus,D
Anura,Craugastoridae,Pristimantis_atratus,D
Anura,Craugastoridae,Pristimantis_attenboroughi,D
Anura,Craugastoridae,Pristimantis_aurantiguttatus,D
Anura,Craugastoridae,Pristimantis_aureolineatus,D
Anura,Craugastoridae,Pristimantis_aureoventris,D
Anura,Craugastoridae,Pristimantis_auricarens,D
Anura,Craugastoridae,Pristimantis_avicuporum,D
Anura,Craugastoridae,Pristimantis_avius,D
Anura,Craugastoridae,Pristimantis_bacchus,D
Anura,Craugastoridae,Pristimantis_baiotis,D
Anura,Craugastoridae,Pristimantis_balionotus,D
Anura,Craugastoridae,Pristimantis_bambu,D
Anura,Craugastoridae,Pristimantis_barrigai,D
Anura,Craugastoridae,Pristimantis_baryecuus,D
Anura,Craugastoridae,Pristimantis_batrachites,D
Anura,Craugastoridae,Pristimantis_bearsei,D
Anura,Craugastoridae,Pristimantis_bellae,D
Anura,Craugastoridae,Pristimantis_bellator,D
Anura,Craugastoridae,Pristimantis_bellona,D
Anura,Craugastoridae,Pristimantis_bernali,D
Anura,Craugastoridae,Pristimantis_bicantus,D
Anura,Craugastoridae,Pristimantis_bicolor,D
Anura,Craugastoridae,Pristimantis_bicumulus,D
Anura,Craugastoridae,Pristimantis_bipunctatus,D
Anura,Craugastoridae,Pristimantis_boconoensis,D
Anura,Craugastoridae,Pristimantis_bogotensis,D
Anura,Craugastoridae,Pristimantis_boucephalus,D
Anura,Craugastoridae,Pristimantis_boulengeri,D
Anura,Craugastoridae,Pristimantis_bounides,D
Anura,Craugastoridae,Pristimantis_brevicrus,D
Anura,Craugastoridae,Pristimantis_brevifrons,D
Anura,Craugastoridae,Pristimantis_briceni,D
Anura,Craugastoridae,Pristimantis_bromeliaceus,D
Anura,Craugastoridae,Pristimantis_buccinator,D
Anura,Craugastoridae,Pristimantis_buckleyi,D
Anura,Craugastoridae,Pristimantis_buenaventura,D
Anura,Craugastoridae,Pristimantis_bustamante,D
Anura,Craugastoridae,Pristimantis_cabrerai,D
Anura,Craugastoridae,Pristimantis_cacao,D
Anura,Craugastoridae,Pristimantis_caeruleonotus,D
Anura,Craugastoridae,Pristimantis_cajamarcensis,D
Anura,Craugastoridae,Pristimantis_cajanuma,D
Anura,Craugastoridae,Pristimantis_calcaratus,D
Anura,Craugastoridae,Pristimantis_calcarulatus,D
Anura,Craugastoridae,Pristimantis_calima,D
Anura,Craugastoridae,Pristimantis_caniari,D
Anura,Craugastoridae,Pristimantis_cantitans,D
Anura,Craugastoridae,Pristimantis_capitonis,D
Anura,Craugastoridae,Pristimantis_caprifer,D
Anura,Craugastoridae,Pristimantis_carlosceroni,D
Anura,Craugastoridae,Pristimantis_carlossanchezi,D
Anura,Craugastoridae,Pristimantis_carmelitae,D
Anura,Craugastoridae,Pristimantis_carranguerorum,D
Anura,Craugastoridae,Pristimantis_carvalhoi,D
Anura,Craugastoridae,Pristimantis_caryophyllaceus,D
Anura,Craugastoridae,Pristimantis_cedros,D
Anura,Craugastoridae,Pristimantis_celator,D
Anura,Craugastoridae,Pristimantis_cerasinus,D
Anura,Craugastoridae,Pristimantis_ceuthospilus,D
Anura,Craugastoridae,Pristimantis_chalceus,D
Anura,Craugastoridae,Pristimantis_charlottevillensis,D
Anura,Craugastoridae,Pristimantis_chiastonotus,D
Anura,Craugastoridae,Pristimantis_chimu,D
Anura,Craugastoridae,Pristimantis_chloronotus,D
Anura,Craugastoridae,Pristimantis_chrysops,D
Anura,Craugastoridae,Pristimantis_churuwiai,D
Anura,Craugastoridae,Pristimantis_citriogaster,D
Anura,Craugastoridae,Pristimantis_colodactylus,D
Anura,Craugastoridae,Pristimantis_colomai,D
Anura,Craugastoridae,Pristimantis_colonensis,D
Anura,Craugastoridae,Pristimantis_colostichos,D
Anura,Craugastoridae,Pristimantis_condor,D
Anura,Craugastoridae,Pristimantis_conservatio,D
Anura,Craugastoridae,Pristimantis_conspicillatus,D
Anura,Craugastoridae,Pristimantis_cordovae,D
Anura,Craugastoridae,Pristimantis_corniger,D
Anura,Craugastoridae,Pristimantis_coronatus,D
Anura,Craugastoridae,Pristimantis_corrugatus,D
Anura,Craugastoridae,Pristimantis_cosnipatae,D
Anura,Craugastoridae,Pristimantis_cremnobates,D
Anura,Craugastoridae,Pristimantis_crenunguis,D
Anura,Craugastoridae,Pristimantis_cristinae,D
Anura,Craugastoridae,Pristimantis_croceoinguinis,D
Anura,Craugastoridae,Pristimantis_crucifer,D
Anura,Craugastoridae,Pristimantis_cruciocularis,D
Anura,Craugastoridae,Pristimantis_cruentus,D
Anura,Craugastoridae,Pristimantis_cryophilius,D
Anura,Craugastoridae,Pristimantis_cryptomelas,D
Anura,Craugastoridae,Pristimantis_cuentasi,D
Anura,Craugastoridae,Pristimantis_culatensis,D
Anura,Craugastoridae,Pristimantis_cuneirostris,D
Anura,Craugastoridae,Pristimantis_curtipes,D
Anura,Craugastoridae,Pristimantis_danae,D
Anura,Craugastoridae,Pristimantis_degener,D
Anura,Craugastoridae,Pristimantis_deinops,D
Anura,Craugastoridae,Pristimantis_delicatus,D
Anura,Craugastoridae,Pristimantis_delius,D
Anura,Craugastoridae,Pristimantis_dendrobatoides,D
Anura,Craugastoridae,Pristimantis_devillei,D
Anura,Craugastoridae,Pristimantis_deyi,D
Anura,Craugastoridae,Pristimantis_diadematus,D
Anura,Craugastoridae,Pristimantis_diaphonus,D
Anura,Craugastoridae,Pristimantis_diogenes,D
Anura,Craugastoridae,Pristimantis_dissimulatus,D
Anura,Craugastoridae,Pristimantis_divnae,D
Anura,Craugastoridae,Pristimantis_dorado,D
Anura,Craugastoridae,Pristimantis_dorsopictus,D
Anura,Craugastoridae,Pristimantis_duellmani,D
Anura,Craugastoridae,Pristimantis_duende,D
Anura,Craugastoridae,Pristimantis_dundeei,D
Anura,Craugastoridae,Pristimantis_ecuadorensis,D
Anura,Craugastoridae,Pristimantis_educatoris,D
Anura,Craugastoridae,Pristimantis_elegans,D
Anura,Craugastoridae,Pristimantis_enigmaticus,D
Anura,Craugastoridae,Pristimantis_epacrus,D
Anura,Craugastoridae,Pristimantis_eremitus,D
Anura,Craugastoridae,Pristimantis_eriphus,D
Anura,Craugastoridae,Pristimantis_ernesti,D
Anura,Craugastoridae,Pristimantis_erythroinguinis,D
Anura,Craugastoridae,Pristimantis_erythropleura,D
Anura,Craugastoridae,Pristimantis_erythros,D
Anura,Craugastoridae,Pristimantis_esmeraldas,D
Anura,Craugastoridae,Pristimantis_espedeus,D
Anura,Craugastoridae,Pristimantis_eugeniae,D
Anura,Craugastoridae,Pristimantis_euphronides,D
Anura,Craugastoridae,Pristimantis_eurydactylus,D
Anura,Craugastoridae,Pristimantis_exoristus,D
Anura,Craugastoridae,Pristimantis_factiosus,D
Anura,Craugastoridae,Pristimantis_fallax,D
Anura,Craugastoridae,Pristimantis_farisorum,D
Anura,Craugastoridae,Pristimantis_fasciatus,D
Anura,Craugastoridae,Pristimantis_fenestratus,D
Anura,Craugastoridae,Pristimantis_festae,D
Anura,Craugastoridae,Pristimantis_fetosus,D
Anura,Craugastoridae,Pristimantis_flabellidiscus,D
Anura,Craugastoridae,Pristimantis_floridus,D
Anura,Craugastoridae,Pristimantis_frater,D
Anura,Craugastoridae,Pristimantis_gagliardoi,D
Anura,Craugastoridae,Pristimantis_gaigei,D
Anura,Craugastoridae,Pristimantis_galdi,D
Anura,Craugastoridae,Pristimantis_ganonotus,D
Anura,Craugastoridae,Pristimantis_geminus,D
Anura,Craugastoridae,Pristimantis_gentryi,D
Anura,Craugastoridae,Pristimantis_ginesi,D
Anura,Craugastoridae,Pristimantis_gladiator,D
Anura,Craugastoridae,Pristimantis_glandulosus,D
Anura,Craugastoridae,Pristimantis_gracilis,D
Anura,Craugastoridae,Pristimantis_gralarias,D
Anura,Craugastoridae,Pristimantis_grandiceps,D
Anura,Craugastoridae,Pristimantis_gryllus,D
Anura,Craugastoridae,Pristimantis_guaiquinimensis,D
Anura,Craugastoridae,Pristimantis_gualacenio,D
Anura,Craugastoridae,Pristimantis_gutturalis,D
Anura,Craugastoridae,Pristimantis_hamiotae,D
Anura,Craugastoridae,Pristimantis_hampatusami,D
Anura,Craugastoridae,Pristimantis_hectus,D
Anura,Craugastoridae,Pristimantis_helvolus,D
Anura,Craugastoridae,Pristimantis_hernandezi,D
Anura,Craugastoridae,Pristimantis_hoogmoedi,D
Anura,Craugastoridae,Pristimantis_huicundo,D
Anura,Craugastoridae,Pristimantis_humboldti,D
Anura,Craugastoridae,Pristimantis_hybotragus,D
Anura,Craugastoridae,Pristimantis_ignicolor,D
Anura,Craugastoridae,Pristimantis_iiap,D
Anura,Craugastoridae,Pristimantis_illotus,D
Anura,Craugastoridae,Pristimantis_imitatrix,D
Anura,Craugastoridae,Pristimantis_imthurni,D
Anura,Craugastoridae,Pristimantis_incanus,D
Anura,Craugastoridae,Pristimantis_incertus,D
Anura,Craugastoridae,Pristimantis_incomptus,D
Anura,Craugastoridae,Pristimantis_infraguttatus,D
Anura,Craugastoridae,Pristimantis_inguinalis,D
Anura,Craugastoridae,Pristimantis_insignitus,D
Anura,Craugastoridae,Pristimantis_inusitatus,D
Anura,Craugastoridae,Pristimantis_ixalus,D
Anura,Craugastoridae,Pristimantis_jabonensis,D
Anura,Craugastoridae,Pristimantis_jaguensis,D
Anura,Craugastoridae,Pristimantis_jaimei,D
Anura,Craugastoridae,Pristimantis_jamescameroni,D
Anura,Craugastoridae,Pristimantis_jester,D
Anura,Craugastoridae,Pristimantis_johannesdei,D
Anura,Craugastoridae,Pristimantis_jorgevelosai,D
Anura,Craugastoridae,Pristimantis_juanchoi,D
Anura,Craugastoridae,Pristimantis_jubatus,D
Anura,Craugastoridae,Pristimantis_kareliae,D
Anura,Craugastoridae,Pristimantis_katoptroides,D
Anura,Craugastoridae,Pristimantis_kelephus,D
Anura,Craugastoridae,Pristimantis_kichwarum,D
Anura,Craugastoridae,Pristimantis_kirklandi,D
Anura,Craugastoridae,Pristimantis_koehleri,D
Anura,Craugastoridae,Pristimantis_kuri,D
Anura,Craugastoridae,Pristimantis_labiosus,D
Anura,Craugastoridae,Pristimantis_lacrimosus,D
Anura,Craugastoridae,Pristimantis_lancinii,D
Anura,Craugastoridae,Pristimantis_lanthanites,D
Anura,Craugastoridae,Pristimantis_lasalleorum,D
Anura,Craugastoridae,Pristimantis_lassoalcalai,D
Anura,Craugastoridae,Pristimantis_latericius,D
Anura,Craugastoridae,Pristimantis_laticlavius,D
Anura,Craugastoridae,Pristimantis_latidiscus,D
Anura,Craugastoridae,Pristimantis_latro,D
Anura,Craugastoridae,Pristimantis_lemur,D
Anura,Craugastoridae,Pristimantis_leoni,D
Anura,Craugastoridae,Pristimantis_leopardus,D
Anura,Craugastoridae,Pristimantis_leptolophus,D
Anura,Craugastoridae,Pristimantis_leucopus,D
Anura,Craugastoridae,Pristimantis_leucorrhinus,D
Anura,Craugastoridae,Pristimantis_librarius,D
Anura,Craugastoridae,Pristimantis_lichenoides,D
Anura,Craugastoridae,Pristimantis_limoncochensis,D
Anura,Craugastoridae,Pristimantis_lindae,D
Anura,Craugastoridae,Pristimantis_lirellus,D
Anura,Craugastoridae,Pristimantis_lividus,D
Anura,Craugastoridae,Pristimantis_llanganati,D
Anura,Craugastoridae,Pristimantis_llojsintuta,D
Anura,Craugastoridae,Pristimantis_longicorpus,D
Anura,Craugastoridae,Pristimantis_loujosti,D
Anura,Craugastoridae,Pristimantis_loustes,D
Anura,Craugastoridae,Pristimantis_lucasi,D
Anura,Craugastoridae,Pristimantis_lucidosignatus,D
Anura,Craugastoridae,Pristimantis_luscombei,D
Anura,Craugastoridae,Pristimantis_luteolateralis,D
Anura,Craugastoridae,Pristimantis_lutitus,D
Anura,Craugastoridae,Pristimantis_lymani,D
Anura,Craugastoridae,Pristimantis_lynchi,D
Anura,Craugastoridae,Pristimantis_lythrodes,D
Anura,Craugastoridae,Pristimantis_macrummendozai,D
Anura,Craugastoridae,Pristimantis_maculosus,D
Anura,Craugastoridae,Pristimantis_malkini,D
Anura,Craugastoridae,Pristimantis_mallii,D
Anura,Craugastoridae,Pristimantis_marahuaka,D
Anura,Craugastoridae,Pristimantis_marcoreyesi,D
Anura,Craugastoridae,Pristimantis_mariaelenae,D
Anura,Craugastoridae,Pristimantis_marmoratus,D
Anura,Craugastoridae,Pristimantis_mars,D
Anura,Craugastoridae,Pristimantis_martiae,D
Anura,Craugastoridae,Pristimantis_matidiktyo,D
Anura,Craugastoridae,Pristimantis_mazar,D
Anura,Craugastoridae,Pristimantis_medemi,D
Anura,Craugastoridae,Pristimantis_megalops,D
Anura,Craugastoridae,Pristimantis_melanogaster,D
Anura,Craugastoridae,Pristimantis_melanoproctus,D
Anura,Craugastoridae,Pristimantis_memorans,D
Anura,Craugastoridae,Pristimantis_mendax,D
Anura,Craugastoridae,Pristimantis_meridionalis,D
Anura,Craugastoridae,Pristimantis_merostictus,D
Anura,Craugastoridae,Pristimantis_metabates,D
Anura,Craugastoridae,Pristimantis_miktos,D
Anura,Craugastoridae,Pristimantis_mindo,D
Anura,Craugastoridae,Pristimantis_minimus,D
Anura,Craugastoridae,Pristimantis_minutulus,D
Anura,Craugastoridae,Pristimantis_miyatai,D
Anura,Craugastoridae,Pristimantis_mnionaetes,D
Anura,Craugastoridae,Pristimantis_modipeplus,D
Anura,Craugastoridae,Pristimantis_molybrignus,D
Anura,Craugastoridae,Pristimantis_mondolfii,D
Anura,Craugastoridae,Pristimantis_moro,D
Anura,Craugastoridae,Pristimantis_muchimuk,D
Anura,Craugastoridae,Pristimantis_munozi,D
Anura,Craugastoridae,Pristimantis_muranunka,D
Anura,Craugastoridae,Pristimantis_muricatus,D
Anura,Craugastoridae,Pristimantis_muscosus,D
Anura,Craugastoridae,Pristimantis_museosus,D
Anura,Craugastoridae,Pristimantis_mutabilis,D
Anura,Craugastoridae,Pristimantis_myersi,D
Anura,Craugastoridae,Pristimantis_myops,D
Anura,Craugastoridae,Pristimantis_nebulosus,D
Anura,Craugastoridae,Pristimantis_nephophilus,D
Anura,Craugastoridae,Pristimantis_nervicus,D
Anura,Craugastoridae,Pristimantis_nicefori,D
Anura,Craugastoridae,Pristimantis_nietoi,D
Anura,Craugastoridae,Pristimantis_nigrogriseus,D
Anura,Craugastoridae,Pristimantis_nimbus,D
Anura,Craugastoridae,Pristimantis_nubisilva,D
Anura,Craugastoridae,Pristimantis_nyctophylax,D
Anura,Craugastoridae,Pristimantis_obmutescens,D
Anura,Craugastoridae,Pristimantis_ocellatus,D
Anura,Craugastoridae,Pristimantis_ockendeni,D
Anura,Craugastoridae,Pristimantis_ocreatus,D
Anura,Craugastoridae,Pristimantis_olivaceus,D
Anura,Craugastoridae,Pristimantis_omeviridis,D
Anura,Craugastoridae,Pristimantis_onorei,D
Anura,Craugastoridae,Pristimantis_orcesi,D
Anura,Craugastoridae,Pristimantis_orcus,D
Anura,Craugastoridae,Pristimantis_orestes,D
Anura,Craugastoridae,Pristimantis_ornatissimus,D
Anura,Craugastoridae,Pristimantis_ornatus,D
Anura,Craugastoridae,Pristimantis_orpacobates,D
Anura,Craugastoridae,Pristimantis_orphnolaimus,D
Anura,Craugastoridae,Pristimantis_ortizi,D
Anura,Craugastoridae,Pristimantis_padiali,D
Anura,Craugastoridae,Pristimantis_padrecarlosi,D
Anura,Craugastoridae,Pristimantis_pahuma,D
Anura,Craugastoridae,Pristimantis_paisa,D
Anura,Craugastoridae,Pristimantis_palmeri,D
Anura,Craugastoridae,Pristimantis_paquishae,D
Anura,Craugastoridae,Pristimantis_paramerus,D
Anura,Craugastoridae,Pristimantis_pardalinus,D
Anura,Craugastoridae,Pristimantis_pardalis,D
Anura,Craugastoridae,Pristimantis_parectatus,D
Anura,Craugastoridae,Pristimantis_pariagnomus,D
Anura,Craugastoridae,Pristimantis_parvillus,D
Anura,Craugastoridae,Pristimantis_pastazensis,D
Anura,Craugastoridae,Pristimantis_pataikos,D
Anura,Craugastoridae,Pristimantis_paulodutrai,D
Anura,Craugastoridae,Pristimantis_paululus,D
Anura,Craugastoridae,Pristimantis_pecki,D
Anura,Craugastoridae,Pristimantis_pedimontanus,D
Anura,Craugastoridae,Pristimantis_penelopus,D
Anura,Craugastoridae,Pristimantis_peraticus,D
Anura,Craugastoridae,Pristimantis_percnopterus,D
Anura,Craugastoridae,Pristimantis_percultus,D
Anura,Craugastoridae,Pristimantis_permixtus,D
Anura,Craugastoridae,Pristimantis_peruvianus,D
Anura,Craugastoridae,Pristimantis_petersi,D
Anura,Craugastoridae,Pristimantis_petrobardus,D
Anura,Craugastoridae,Pristimantis_phalaroinguinis,D
Anura,Craugastoridae,Pristimantis_phalarus,D
Anura,Craugastoridae,Pristimantis_pharangobates,D
Anura,Craugastoridae,Pristimantis_philipi,D
Anura,Craugastoridae,Pristimantis_phoxocephalus,D
Anura,Craugastoridae,Pristimantis_phragmipleuron,D
Anura,Craugastoridae,Pristimantis_piceus,D
Anura,Craugastoridae,Pristimantis_pichincha,D
Anura,Craugastoridae,Pristimantis_pinchaque,D
Anura,Craugastoridae,Pristimantis_pinguis,D
Anura,Craugastoridae,Pristimantis_pirrensis,D
Anura,Craugastoridae,Pristimantis_platychilus,D
Anura,Craugastoridae,Pristimantis_platydactylus,D
Anura,Craugastoridae,Pristimantis_pleurostriatus,D
Anura,Craugastoridae,Pristimantis_pluvialis,D
Anura,Craugastoridae,Pristimantis_polemistes,D
Anura,Craugastoridae,Pristimantis_polychrus,D
Anura,Craugastoridae,Pristimantis_prolatus,D
Anura,Craugastoridae,Pristimantis_prometeii,D
Anura,Craugastoridae,Pristimantis_proserpens,D
Anura,Craugastoridae,Pristimantis_pruinatus,D
Anura,Craugastoridae,Pristimantis_pseudoacuminatus,D
Anura,Craugastoridae,Pristimantis_pteridophilus,D
Anura,Craugastoridae,Pristimantis_ptochus,D
Anura,Craugastoridae,Pristimantis_pugnax,D
Anura,Craugastoridae,Pristimantis_puipui,D
Anura,Craugastoridae,Pristimantis_pulchridormientes,D
Anura,Craugastoridae,Pristimantis_pulvinatus,D
Anura,Craugastoridae,Pristimantis_punzan,D
Anura,Craugastoridae,Pristimantis_puruscafeum,D
Anura,Craugastoridae,Pristimantis_pycnodermis,D
Anura,Craugastoridae,Pristimantis_pyrrhomerus,D
Anura,Craugastoridae,Pristimantis_quantus,D
Anura,Craugastoridae,Pristimantis_quaquaversus,D
Anura,Craugastoridae,Pristimantis_quicato,D
Anura,Craugastoridae,Pristimantis_quinquagesimus,D
Anura,Craugastoridae,Pristimantis_quintanai,D
Anura,Craugastoridae,Pristimantis_racemus,D
Anura,Craugastoridae,Pristimantis_ramagii,D
Anura,Craugastoridae,Pristimantis_reclusus,D
Anura,Craugastoridae,Pristimantis_reichlei,D
Anura,Craugastoridae,Pristimantis_renjiforum,D
Anura,Craugastoridae,Pristimantis_repens,D
Anura,Craugastoridae,Pristimantis_restrepoi,D
Anura,Craugastoridae,Pristimantis_reticulatus,D
Anura,Craugastoridae,Pristimantis_rhabdocnemus,D
Anura,Craugastoridae,Pristimantis_rhabdolaemus,D
Anura,Craugastoridae,Pristimantis_rhigophilus,D
Anura,Craugastoridae,Pristimantis_rhodoplichus,D
Anura,Craugastoridae,Pristimantis_rhodostichus,D
Anura,Craugastoridae,Pristimantis_ridens,D
Anura,Craugastoridae,Pristimantis_rivasi,D
Anura,Craugastoridae,Pristimantis_riveroi,D
Anura,Craugastoridae,Pristimantis_riveti,D
Anura,Craugastoridae,Pristimantis_romanorum,D
Anura,Craugastoridae,Pristimantis_roni,D
Anura,Craugastoridae,Pristimantis_rosadoi,D
Anura,Craugastoridae,Pristimantis_roseus,D
Anura,Craugastoridae,Pristimantis_royi,D
Anura,Craugastoridae,Pristimantis_rozei,D
Anura,Craugastoridae,Pristimantis_rubicundus,D
Anura,Craugastoridae,Pristimantis_ruedai,D
Anura,Craugastoridae,Pristimantis_rufioculis,D
Anura,Craugastoridae,Pristimantis_rufoviridis,D
Anura,Craugastoridae,Pristimantis_ruidus,D
Anura,Craugastoridae,Pristimantis_ruthveni,D
Anura,Craugastoridae,Pristimantis_sacharuna,D
Anura,Craugastoridae,Pristimantis_sagittulus,D
Anura,Craugastoridae,Pristimantis_salaputium,D
Anura,Craugastoridae,Pristimantis_saltissimus,D
Anura,Craugastoridae,Pristimantis_samaipatae,D
Anura,Craugastoridae,Pristimantis_sambalan,D
Anura,Craugastoridae,Pristimantis_sanctaemartae,D
Anura,Craugastoridae,Pristimantis_sanguineus,D
Anura,Craugastoridae,Pristimantis_sarisarinama,D
Anura,Craugastoridae,Pristimantis_satagius,D
Anura,Craugastoridae,Pristimantis_saturninoi,D
Anura,Craugastoridae,Pristimantis_savagei,D
Anura,Craugastoridae,Pristimantis_schultei,D
Anura,Craugastoridae,Pristimantis_scitulus,D
Anura,Craugastoridae,Pristimantis_scoloblepharus,D
Anura,Craugastoridae,Pristimantis_scolodiscus,D
Anura,Craugastoridae,Pristimantis_scopaeus,D
Anura,Craugastoridae,Pristimantis_seorsus,D
Anura,Craugastoridae,Pristimantis_serendipitus,D
Anura,Craugastoridae,Pristimantis_shrevei,D
Anura,Craugastoridae,Pristimantis_signifer,D
Anura,Craugastoridae,Pristimantis_silverstonei,D
Anura,Craugastoridae,Pristimantis_simonbolivari,D
Anura,Craugastoridae,Pristimantis_simonsii,D
Anura,Craugastoridae,Pristimantis_simoteriscus,D
Anura,Craugastoridae,Pristimantis_simoterus,D
Anura,Craugastoridae,Pristimantis_siopelus,D
Anura,Craugastoridae,Pristimantis_sirnigeli,D
Anura,Craugastoridae,Pristimantis_skydmainos,D
Anura,Craugastoridae,Pristimantis_sneiderni,D
Anura,Craugastoridae,Pristimantis_sobetes,D
Anura,Craugastoridae,Pristimantis_spectabilis,D
Anura,Craugastoridae,Pristimantis_spilogaster,D
Anura,Craugastoridae,Pristimantis_spinosus,D
Anura,Craugastoridae,Pristimantis_stenodiscus,D
Anura,Craugastoridae,Pristimantis_sternothylax,D
Anura,Craugastoridae,Pristimantis_stictoboubonus,D
Anura,Craugastoridae,Pristimantis_stictogaster,D
Anura,Craugastoridae,Pristimantis_stictus,D
Anura,Craugastoridae,Pristimantis_stipa,D
Anura,Craugastoridae,Pristimantis_subsigillatus,D
Anura,Craugastoridae,Pristimantis_suetus,D
Anura,Craugastoridae,Pristimantis_sulculus,D
Anura,Craugastoridae,Pristimantis_supernatis,D
Anura,Craugastoridae,Pristimantis_surdus,D
Anura,Craugastoridae,Pristimantis_susaguae,D
Anura,Craugastoridae,Pristimantis_taciturnus,D
Anura,Craugastoridae,Pristimantis_taeniatus,D
Anura,Craugastoridae,Pristimantis_tamsitti,D
Anura,Craugastoridae,Pristimantis_tantanti,D
Anura,Craugastoridae,Pristimantis_tanyrhynchus,D
Anura,Craugastoridae,Pristimantis_tayrona,D
Anura,Craugastoridae,Pristimantis_telefericus,D
